sampleId,buildingType,numFloors,floorHeight,numBeams,numColumns,beamSection,columnSection,concreteStrength,steelGrade,steelGradeName,seismicZone,windLoad,liveLoad,deadLoad,maxDeflection,maxStress,stabilityIndex,seismicResistance
5931,office,8,4.5,84,36,28,45,70,460,S460,Zone 2,1.18,3.41,4.17,27545.73,60.3,100.0,95.58
5932,residential,4,3.3,40,16,32,32,35,235,S235,Zone 0,0.92,2.47,3.02,1419.16,24.62,100.0,90.0
5933,commercial,4,4.0,60,25,40,50,45,235,S235,Zone 2,0.7,4.84,6.29,277.52,28.41,100.0,77.65
5934,residential,3,2.7,40,16,16,22,70,275,S275,Zone 0,0.43,1.65,4.6,186.6,252.79,60.15,99.81
5935,commercial,3,4.5,40,16,10,16,80,235,S235,Zone 1,1.28,4.48,6.21,24181.44,1785.68,42.14,90.88
5936,office,6,4.0,60,25,26,60,30,235,S235,Zone 2,1.37,3.2,4.88,2884.73,78.22,100.0,78.24
5937,office,4,4.0,24,9,30,45,25,355,S355,Zone 1,0.57,3.25,5.52,1024.39,50.5,100.0,83.41
5938,office,5,3.5,40,16,40,40,25,355,S355,Zone 2,0.55,2.73,4.11,1716.87,16.84,100.0,77.08
5939,residential,2,3.3,24,9,20,30,35,460,S460,Zone 1,0.74,1.61,4.1,71.35,121.11,81.06,86.99
5940,residential,10,3.0,112,49,30,40,20,275,S275,Zone 0,1.07,1.69,4.04,25757.48,33.1,100.0,87.31
5941,industrial,1,4.5,24,9,20,50,90,355,S355,Zone 1,1.2,6.3,9.24,56.44,293.46,100.0,93.52
5942,industrial,4,4.5,60,25,30,30,20,235,S235,Zone 1,0.6,8.85,7.91,5375.66,108.55,94.87,79.91
5943,residential,4,3.0,60,25,36,45,20,460,S460,Zone 3,0.61,2.45,3.61,129.94,21.77,100.0,57.65
5944,residential,6,2.7,40,16,36,45,60,460,S460,Zone 1,0.58,1.74,3.33,473.07,15.98,100.0,94.1
5945,residential,6,2.7,84,36,40,40,40,235,S235,Zone 2,0.37,1.79,4.34,316.14,15.41,100.0,76.74
5946,commercial,5,4.5,60,25,32,40,35,420,S420,Zone 1,0.64,4.89,7.0,4238.1,60.81,100.0,89.02
5947,office,10,4.5,180,81,36,50,40,235,S235,Zone 0,1.1,2.81,4.61,33737.24,26.36,100.0,91.25
5948,office,15,4.0,220,100,30,50,70,275,S275,Zone 3,1.34,3.92,5.63,127849.63,52.56,100.0,87.92
5949,residential,6,2.7,84,36,32,32,60,355,S355,Zone 2,0.46,2.13,4.88,836.2,37.01,100.0,83.63
5950,office,10,4.5,180,81,32,50,70,275,S275,Zone 4,1.45,3.62,4.83,38703.07,45.39,100.0,80.14
5951,commercial,1,3.5,24,9,12,22,80,420,S420,Zone 1,0.53,4.13,5.34,265.03,960.58,80.14,95.08
5952,commercial,1,3.5,24,9,16,22,25,355,S355,Zone 2,0.65,4.8,5.82,85.93,399.23,64.29,73.69
5953,commercial,3,3.5,40,16,20,40,45,275,S275,Zone 0,0.5,4.08,6.21,105.86,189.96,68.07,93.56
5954,residential,4,2.7,60,25,36,40,80,275,S275,Zone 4,0.44,1.99,3.52,50.88,19.03,100.0,50.53
5955,commercial,4,4.0,40,16,24,45,50,275,S275,Zone 2,1.13,4.75,5.63,982.7,121.74,84.44,79.59
5956,commercial,3,3.5,24,9,10,26,20,235,S235,Zone 1,1.1,4.34,6.44,2736.48,1590.1,41.49,78.16
5957,residential,3,2.7,24,9,18,50,90,420,S420,Zone 1,0.69,1.74,3.34,32.55,133.84,100.0,95.08
5958,residential,6,3.0,40,16,28,50,20,275,S275,Zone 3,0.98,1.55,3.44,1509.54,37.82,100.0,61.65
5959,residential,5,3.0,40,16,24,24,20,420,S420,Zone 2,0.52,2.15,3.46,6980.49,72.11,97.19,75.81
5960,residential,8,3.0,112,49,28,60,60,460,S460,Zone 1,1.22,1.64,3.76,1051.78,41.16,100.0,96.18
5961,residential,2,3.0,24,9,24,40,50,420,S420,Zone 1,0.45,2.33,4.93,13.69,81.39,100.0,89.42
5962,commercial,3,3.5,24,9,16,28,25,275,S275,Zone 0,1.09,4.91,5.06,1761.24,423.1,48.64,88.56
5963,industrial,1,4.5,24,9,24,60,50,235,S235,Zone 4,1.11,7.84,7.85,29.21,174.04,100.0,46.88
5964,commercial,4,4.5,24,9,28,30,40,420,S420,Zone 4,0.66,4.99,5.48,9784.32,75.49,100.0,58.48
5965,residential,5,3.3,40,16,22,26,80,420,S420,Zone 2,0.97,2.09,4.98,6471.42,110.99,92.86,88.46
5966,residential,15,2.7,220,100,30,30,45,460,S460,Zone 0,0.5,2.27,3.29,65457.13,35.72,100.0,98.48
5967,office,5,4.0,60,25,22,36,90,420,S420,Zone 1,0.57,3.71,4.39,1907.14,129.86,88.17,97.8
5968,office,5,4.5,60,25,24,60,40,460,S460,Zone 3,0.48,3.46,5.34,584.34,94.42,91.85,73.06
5969,commercial,3,4.5,24,9,12,26,90,235,S235,Zone 0,0.97,4.09,5.66,3552.1,955.44,44.79,100.0
5970,office,10,4.5,112,49,55,60,30,275,S275,Zone 1,0.56,2.74,5.92,16406.67,8.36,100.0,86.49
5971,residential,4,2.7,60,25,36,60,50,355,S355,Zone 4,0.92,1.55,4.92,23.12,22.83,100.0,48.47
5972,residential,6,3.0,84,36,28,28,70,460,S460,Zone 2,0.8,1.51,4.43,4177.86,41.14,100.0,89.34
5973,residential,4,3.0,40,16,32,40,80,420,S420,Zone 3,0.32,1.86,4.89,85.08,36.68,100.0,65.58
5974,residential,10,3.0,180,81,45,60,80,420,S420,Zone 1,0.54,2.01,4.9,777.38,11.89,100.0,99.66
5975,residential,3,2.7,24,9,20,60,35,275,S275,Zone 1,0.46,1.93,5.0,23.78,136.24,100.0,82.53
5976,residential,4,2.7,24,9,26,45,35,355,S355,Zone 4,0.42,1.7,4.85,88.96,64.66,100.0,46.6
5977,office,8,4.5,84,36,22,60,45,275,S275,Zone 2,0.54,3.07,4.71,5104.36,118.44,81.28,85.39
5978,residential,10,2.7,144,64,50,50,25,235,S235,Zone 0,0.71,1.94,3.38,2925.8,6.71,100.0,87.5
5979,residential,2,2.7,40,16,18,36,35,275,S275,Zone 0,0.78,2.06,4.55,33.82,191.45,92.43,91.06
5980,office,8,3.5,60,25,26,32,90,460,S460,Zone 1,0.67,3.77,5.38,21328.98,76.7,100.0,100.0
5981,industrial,1,4.5,24,9,12,18,40,355,S355,Zone 3,0.43,9.1,9.21,562.78,1816.12,46.84,59.03
5982,residential,4,2.7,60,25,22,26,40,420,S420,Zone 1,0.41,1.62,4.9,365.84,104.44,88.54,87.15
5983,commercial,3,4.0,24,9,14,32,40,355,S355,Zone 4,0.55,4.92,6.08,743.42,705.5,45.86,47.22
5984,commercial,2,3.5,24,9,18,36,30,355,S355,Zone 1,0.61,4.43,6.07,77.99,263.34,61.8,83.32
5985,office,6,4.5,40,16,40,40,60,235,S235,Zone 4,0.88,2.65,5.2,16496.65,18.2,100.0,68.42
5986,office,10,4.5,180,81,30,60,45,235,S235,Zone 1,0.85,2.59,5.33,13393.42,44.07,100.0,89.08
5987,residential,3,3.3,24,9,20,60,50,275,S275,Zone 1,0.69,1.87,3.39,33.91,102.92,100.0,85.93
5988,residential,10,3.3,144,64,60,60,80,235,S235,Zone 2,0.53,2.32,4.94,1549.94,5.8,100.0,90.67
5989,commercial,4,3.5,24,9,28,28,45,235,S235,Zone 1,0.58,4.31,6.19,2551.27,80.86,100.0,84.29
5990,office,8,4.5,112,49,40,60,25,275,S275,Zone 1,1.27,3.72,4.14,11872.4,20.97,100.0,84.69
5991,residential,2,3.3,40,16,22,45,90,460,S460,Zone 2,0.59,2.17,3.22,13.56,74.42,100.0,86.11
5992,industrial,3,5.0,40,16,18,30,20,420,S420,Zone 0,0.84,5.65,8.34,4048.72,369.93,49.34,91.17
5993,commercial,2,4.0,24,9,22,22,25,460,S460,Zone 2,0.7,4.65,6.91,775.11,162.93,65.48,75.96
5994,office,8,4.0,60,25,40,50,25,355,S355,Zone 1,0.79,2.73,5.49,13567.63,20.42,100.0,86.36
5995,office,6,3.5,60,25,24,60,35,275,S275,Zone 2,0.69,3.88,4.81,588.48,97.96,90.37,79.14
5996,residential,3,3.0,24,9,10,26,40,355,S355,Zone 0,0.44,1.7,5.0,463.85,1006.49,43.92,94.44
5997,commercial,6,3.5,60,25,26,36,80,355,S355,Zone 0,1.29,4.46,5.01,6150.97,90.28,100.0,100.0
5998,commercial,2,4.5,40,16,18,28,20,235,S235,Zone 1,0.4,4.63,5.56,196.76,279.61,54.7,78.16
5999,industrial,4,5.0,40,16,40,45,35,420,S420,Zone 2,1.12,5.03,7.75,3298.54,34.97,100.0,82.03
6000,residential,6,3.0,60,25,22,50,40,275,S275,Zone 3,1.15,1.76,3.59,875.62,79.32,99.22,65.18
6001,office,4,4.0,40,16,40,45,25,275,S275,Zone 3,0.64,3.59,5.62,861.75,23.5,100.0,60.13
6002,commercial,1,4.5,24,9,22,32,70,275,S275,Zone 1,0.94,4.86,6.48,26.58,183.35,100.0,90.46
6003,office,10,4.5,180,81,55,60,25,275,S275,Zone 3,1.31,2.96,4.3,26430.69,7.75,100.0,75.47
6004,residential,3,3.3,24,9,12,60,20,355,S355,Zone 2,0.28,1.84,4.34,183.04,613.14,73.55,72.67
6005,residential,12,2.7,180,81,50,50,50,275,S275,Zone 2,1.06,1.62,3.87,6524.02,7.69,100.0,85.85
6006,office,4,4.5,40,16,40,50,20,355,S355,Zone 1,0.96,2.56,5.39,1479.1,19.66,100.0,82.87
6007,residential,6,2.7,60,25,30,60,45,420,S420,Zone 1,0.44,1.51,3.31,102.31,31.42,100.0,89.67
6008,residential,10,2.7,180,81,36,60,70,355,S355,Zone 3,0.98,1.88,3.36,848.5,19.33,100.0,79.84
6009,commercial,5,4.0,40,16,24,45,25,355,S355,Zone 2,1.14,4.33,6.22,3879.2,134.89,77.57,78.38
6010,office,6,4.0,84,36,22,60,30,460,S460,Zone 1,0.57,2.88,4.43,841.39,104.82,81.97,89.12
6011,office,5,4.0,60,25,32,32,80,355,S355,Zone 1,0.78,3.75,4.74,4163.93,45.1,100.0,96.19
6012,industrial,2,5.0,24,9,20,50,25,420,S420,Zone 2,0.56,5.32,9.0,87.36,298.77,61.29,75.09
6013,residential,6,3.0,60,25,24,40,60,460,S460,Zone 3,0.75,1.65,4.36,1274.1,64.14,100.0,72.19
6014,residential,12,2.7,180,81,60,60,40,275,S275,Zone 2,0.67,2.28,3.24,2040.83,3.9,100.0,83.58
6015,office,15,4.5,220,100,50,50,35,420,S420,Zone 0,1.27,2.89,5.74,278981.03,10.21,100.0,94.92
6016,residential,10,2.7,144,64,55,60,80,355,S355,Zone 0,0.92,2.17,3.22,984.32,5.39,100.0,100.0
6017,office,4,3.5,24,9,30,45,80,460,S460,Zone 0,0.46,2.65,4.76,266.98,42.49,100.0,100.0
6018,office,10,3.5,144,64,30,36,30,235,S235,Zone 4,0.47,3.69,5.28,21677.39,57.29,100.0,67.63
6019,industrial,2,5.0,24,9,14,32,90,235,S235,Zone 1,0.72,5.98,8.32,365.53,868.07,47.3,90.62
6020,residential,6,2.7,40,16,24,26,40,275,S275,Zone 2,0.57,2.07,3.8,4951.07,74.24,100.0,77.63
6021,commercial,2,4.0,24,9,18,36,90,275,S275,Zone 0,1.03,4.19,6.67,104.71,316.93,62.39,100.0
6022,residential,2,3.0,40,16,10,28,90,235,S235,Zone 3,0.8,1.81,3.87,309.48,990.24,55.89,62.5
6023,office,4,4.0,40,16,40,45,50,460,S460,Zone 1,0.5,3.4,4.21,451.87,19.47,100.0,91.73
6024,residential,8,3.3,60,25,26,45,60,420,S420,Zone 2,0.56,1.59,4.11,4045.57,52.27,100.0,90.01
6025,commercial,2,4.0,40,16,16,32,80,420,S420,Zone 2,0.5,4.07,5.32,94.69,334.58,62.9,85.25
6026,residential,6,2.7,40,16,28,36,40,275,S275,Zone 3,0.57,2.34,3.49,1543.48,46.12,100.0,62.95
6027,residential,5,3.0,40,16,30,50,35,275,S275,Zone 2,0.93,2.48,4.91,413.32,43.51,100.0,75.72
6028,industrial,3,6.0,40,16,16,60,40,420,S420,Zone 0,1.42,6.14,8.26,744.27,556.92,47.7,96.17
6029,residential,5,3.3,40,16,22,26,70,355,S355,Zone 0,0.57,1.91,4.67,4782.43,93.71,96.16,100.0
6030,residential,3,2.7,24,9,10,40,30,355,S355,Zone 1,0.85,1.86,4.94,420.71,1158.29,47.38,83.32
6031,industrial,1,5.0,24,9,24,28,45,235,S235,Zone 1,1.1,8.72,7.34,43.31,199.46,75.31,83.83
6032,office,10,4.5,144,64,60,60,25,420,S420,Zone 2,1.05,3.25,4.52,27396.94,5.82,100.0,85.59
6033,commercial,1,3.5,24,9,10,20,50,460,S460,Zone 4,0.98,4.3,6.32,578.23,1566.09,52.23,49.87
6034,industrial,1,5.0,24,9,24,32,90,460,S460,Zone 4,0.8,5.29,7.92,25.26,142.83,100.0,52.99
6035,residential,6,2.7,60,25,32,45,90,355,S355,Zone 0,0.89,1.87,3.44,449.94,25.34,100.0,100.0
6036,residential,10,2.7,112,49,60,60,40,275,S275,Zone 1,1.15,1.72,3.06,1897.81,3.27,100.0,87.31
6037,residential,5,2.7,84,36,28,28,90,460,S460,Zone 2,0.55,1.66,3.79,507.79,43.99,100.0,86.66
6038,residential,15,2.7,220,100,32,60,20,355,S355,Zone 3,0.47,1.69,4.64,5374.98,31.79,100.0,75.13
6039,commercial,5,4.0,60,25,36,40,80,420,S420,Zone 2,1.3,4.87,6.26,2974.17,41.89,100.0,90.67
6040,residential,5,3.3,40,16,36,60,45,235,S235,Zone 1,0.58,2.07,3.06,209.8,17.95,100.0,85.24
6041,residential,6,3.0,60,25,28,45,25,355,S355,Zone 3,0.7,2.11,4.74,1200.05,50.63,100.0,64.04
6042,commercial,2,3.5,40,16,14,22,90,420,S420,Zone 3,0.96,4.28,5.81,248.41,638.42,49.56,65.58
6043,residential,5,3.0,40,16,40,45,80,420,S420,Zone 2,0.58,2.33,3.99,290.03,15.06,100.0,87.24
6044,residential,5,3.3,60,25,30,60,35,460,S460,Zone 2,0.93,2.16,3.39,268.32,33.82,100.0,80.93
6045,industrial,4,5.0,24,9,32,50,30,420,S420,Zone 1,1.02,9.68,9.24,3226.14,90.06,98.78,87.31
6046,residential,5,3.0,84,36,26,26,80,420,S420,Zone 3,0.67,1.91,4.63,1634.25,55.31,100.0,69.56
6047,office,10,4.5,180,81,50,50,25,275,S275,Zone 3,1.35,2.82,5.64,61116.26,10.1,100.0,75.47
6048,residential,10,2.7,144,64,45,60,70,275,S275,Zone 4,0.51,1.67,3.1,545.32,9.02,100.0,70.95
6049,residential,6,2.7,60,25,36,50,60,235,S235,Zone 0,0.42,2.35,3.3,152.77,19.69,100.0,96.25
6050,residential,15,2.7,220,100,50,60,40,235,S235,Zone 1,0.8,1.54,4.77,6176.72,8.88,100.0,87.6
6051,office,12,3.5,220,100,32,32,70,355,S355,Zone 4,0.93,2.79,5.17,85711.14,37.04,100.0,80.78
6052,residential,4,3.0,24,9,28,36,80,460,S460,Zone 2,0.67,1.73,4.46,411.04,45.11,100.0,86.11
6053,office,8,4.0,112,49,26,30,30,235,S235,Zone 2,0.79,2.58,4.77,63861.39,73.69,100.0,80.28
6054,commercial,6,4.5,84,36,32,40,90,420,S420,Zone 1,0.83,4.62,5.91,6101.33,47.44,100.0,99.23
6055,industrial,3,5.0,40,16,10,45,80,275,S275,Zone 2,1.2,5.3,9.93,1061.39,2484.98,42.76,84.04
6056,office,20,4.0,220,100,60,60,80,235,S235,Zone 2,0.71,3.75,5.38,127089.32,6.26,100.0,95.2
6057,commercial,2,3.5,40,16,24,30,45,460,S460,Zone 2,0.44,4.63,6.71,38.0,120.42,90.61,80.02
6058,office,12,3.5,144,64,40,50,60,355,S355,Zone 2,1.33,3.71,4.8,32543.45,20.07,100.0,91.7
6059,office,8,3.5,112,49,36,40,20,275,S275,Zone 4,1.26,2.6,4.81,20174.61,25.26,100.0,62.75
6060,industrial,2,6.0,40,16,24,50,45,355,S355,Zone 1,0.72,5.53,8.13,101.03,175.01,77.61,86.72
6061,residential,4,2.7,60,25,30,30,50,355,S355,Zone 0,0.94,2.07,3.99,448.52,38.19,100.0,96.94
6062,residential,3,3.3,24,9,22,50,30,235,S235,Zone 2,0.88,1.77,3.41,82.77,73.39,100.0,72.11
6063,office,25,4.5,220,100,32,60,40,355,S355,Zone 1,1.43,2.83,4.14,1944314.37,36.65,100.0,93.05
6064,commercial,4,4.5,60,25,32,36,60,460,S460,Zone 3,0.83,4.37,6.37,1979.71,56.66,100.0,72.19
6065,commercial,3,4.5,24,9,24,45,90,275,S275,Zone 0,0.41,4.34,6.91,159.23,142.9,90.52,100.0
6066,office,5,4.0,40,16,30,60,30,275,S275,Zone 4,0.56,3.29,5.74,546.55,50.24,100.0,57.29
6067,residential,2,3.0,24,9,10,24,80,355,S355,Zone 3,0.5,2.28,3.53,306.71,866.54,50.35,64.49
6068,commercial,2,4.5,40,16,22,28,30,235,S235,Zone 2,0.68,4.09,5.2,268.56,146.23,72.96,72.11
6069,commercial,3,4.0,24,9,12,26,20,460,S460,Zone 2,1.0,4.0,5.53,4358.18,975.73,42.91,74.94
6070,residential,8,3.0,84,36,30,45,70,235,S235,Zone 2,0.6,1.75,4.17,1882.64,35.3,100.0,87.05
6071,industrial,2,5.0,40,16,18,26,50,355,S355,Zone 3,0.94,9.87,7.46,745.27,481.88,49.65,60.59
6072,office,5,3.5,40,16,30,50,50,460,S460,Zone 2,1.12,3.21,4.16,1057.09,46.18,100.0,84.76
6073,residential,5,2.7,84,36,22,30,45,235,S235,Zone 0,0.37,2.33,4.53,396.53,102.81,88.27,92.5
6074,office,6,4.5,60,25,28,36,20,275,S275,Zone 1,1.29,2.57,4.08,41032.86,44.68,100.0,82.58
6075,residential,4,3.3,60,25,40,60,60,420,S420,Zone 3,0.59,1.72,4.74,43.68,14.84,100.0,63.65
6076,office,12,3.5,144,64,60,60,40,235,S235,Zone 3,0.63,3.11,5.28,7722.22,5.94,100.0,77.04
6077,office,6,4.0,84,36,30,60,40,275,S275,Zone 3,0.69,3.99,5.95,941.71,54.43,100.0,70.45
6078,office,8,4.5,112,49,40,50,40,420,S420,Zone 4,0.54,3.88,5.23,8893.08,22.36,100.0,73.76
6079,residential,4,3.3,40,16,36,45,20,460,S460,Zone 4,0.65,2.22,3.96,331.5,20.74,100.0,46.62
6080,residential,4,2.7,24,9,28,32,35,235,S235,Zone 1,1.04,1.53,3.48,897.31,35.33,100.0,81.56
6081,residential,8,3.0,84,36,22,28,90,355,S355,Zone 1,0.5,2.3,3.39,9627.47,85.69,100.0,97.08
6082,office,10,4.5,144,64,32,45,60,235,S235,Zone 2,0.49,2.96,5.69,22965.04,42.63,100.0,89.14
6083,residential,8,2.7,60,25,22,22,20,460,S460,Zone 4,1.07,2.36,3.85,86979.67,91.84,84.69,60.71
6084,residential,6,3.3,84,36,30,50,90,235,S235,Zone 4,0.55,1.69,3.88,387.47,33.57,100.0,63.51
6085,industrial,1,5.0,24,9,10,45,40,420,S420,Zone 3,0.5,9.6,9.02,1127.53,2989.38,90.9,60.11
6086,commercial,3,4.0,24,9,18,28,30,275,S275,Zone 0,0.54,4.03,5.88,1539.55,267.84,54.25,89.81
6087,office,12,3.5,180,81,50,60,90,355,S355,Zone 3,1.1,2.87,5.88,8576.45,11.42,100.0,87.13
6088,residential,8,2.7,112,49,22,45,50,420,S420,Zone 2,0.98,2.42,4.34,1592.69,94.64,90.07,86.02
6089,commercial,6,4.5,40,16,40,50,30,235,S235,Zone 3,0.58,4.83,6.83,5886.18,31.22,100.0,69.5
6090,office,8,4.0,112,49,24,32,90,355,S355,Zone 2,1.47,3.89,5.5,53715.24,117.97,96.13,93.34
6091,office,5,4.0,84,36,26,32,90,355,S355,Zone 0,1.47,3.92,5.34,6253.49,78.87,100.0,100.0
6092,residential,3,3.3,40,16,18,20,45,420,S420,Zone 1,0.29,2.28,3.13,605.1,144.61,68.86,88.29
6093,commercial,2,4.5,24,9,12,28,70,355,S355,Zone 1,0.75,4.68,5.85,467.49,941.85,45.36,92.38
6094,residential,12,3.0,220,100,36,45,35,275,S275,Zone 4,0.74,1.5,4.78,10915.77,20.84,100.0,69.84
6095,residential,2,2.7,24,9,12,22,80,420,S420,Zone 4,0.61,1.81,4.88,190.32,571.51,52.26,52.46
6096,residential,10,3.0,112,49,60,60,90,420,S420,Zone 2,0.6,2.17,4.92,1267.27,5.36,100.0,94.41
6097,residential,6,3.3,60,25,24,26,45,420,S420,Zone 3,0.74,1.64,4.69,12290.74,69.58,100.0,70.76
6098,residential,10,2.7,144,64,40,50,60,460,S460,Zone 2,0.37,2.21,3.35,966.92,15.46,100.0,91.15
6099,residential,2,3.0,40,16,16,45,35,420,S420,Zone 1,0.93,1.9,4.96,55.22,275.06,95.2,86.02
6100,commercial,2,4.5,24,9,16,36,70,235,S235,Zone 3,0.61,4.35,6.62,140.88,465.36,54.8,61.72
6101,residential,3,2.7,24,9,18,26,30,355,S355,Zone 2,0.59,2.19,3.97,279.41,178.0,63.31,74.7
6102,residential,2,3.3,24,9,12,26,25,275,S275,Zone 3,0.53,1.69,4.92,230.67,658.86,47.3,55.35
6103,residential,5,3.0,60,25,28,60,20,460,S460,Zone 4,0.68,2.31,3.17,159.04,41.42,100.0,50.79
6104,residential,5,3.3,40,16,40,50,80,460,S460,Zone 3,0.51,1.62,4.87,267.3,14.87,100.0,72.73
6105,office,5,4.0,40,16,22,45,60,460,S460,Zone 2,1.14,2.85,4.22,2514.76,99.13,90.16,88.35
6106,residential,4,3.0,24,9,26,30,50,275,S275,Zone 1,0.78,2.25,3.51,1124.3,58.04,100.0,85.93
6107,office,4,3.5,60,25,24,24,20,355,S355,Zone 3,0.61,2.51,5.72,4154.0,89.36,87.7,57.7
6108,residential,10,3.0,144,64,55,60,80,235,S235,Zone 0,0.67,2.35,3.97,1086.68,6.11,100.0,100.0
6109,office,6,4.5,40,16,24,30,50,275,S275,Zone 2,1.0,3.75,5.21,62378.46,110.85,89.92,84.53
6110,residential,4,3.3,24,9,22,28,30,355,S355,Zone 1,0.35,2.02,4.6,1593.29,101.61,84.66,83.42
6111,industrial,2,4.5,40,16,16,20,50,235,S235,Zone 1,0.64,7.71,6.88,871.19,591.79,47.38,84.96
6112,office,15,4.0,220,100,55,60,40,355,S355,Zone 0,0.98,2.74,5.43,60782.8,7.55,100.0,94.44
6113,office,10,4.5,144,64,60,60,35,355,S355,Zone 2,1.26,2.78,5.48,24486.84,6.53,100.0,86.3
6114,residential,5,2.7,60,25,28,40,50,275,S275,Zone 2,0.58,2.11,4.86,269.06,55.93,100.0,77.52
6115,office,8,3.5,112,49,30,45,40,460,S460,Zone 1,1.33,3.61,4.96,10018.75,50.38,100.0,92.1
6116,residential,10,3.3,112,49,55,60,80,355,S355,Zone 2,0.78,2.44,4.74,2739.55,6.93,100.0,93.57
6117,office,8,4.5,60,25,40,40,25,235,S235,Zone 0,0.73,3.97,4.27,54108.71,20.95,100.0,87.5
6118,residential,6,3.0,60,25,32,45,25,275,S275,Zone 1,0.74,2.03,3.67,1051.63,27.37,100.0,82.06
6119,residential,2,2.7,24,9,16,32,45,355,S355,Zone 0,0.68,2.27,3.81,59.64,235.17,72.56,95.69
6120,office,12,3.5,220,100,50,60,80,355,S355,Zone 1,0.47,2.55,4.6,3097.07,9.94,100.0,99.18
6121,residential,3,3.0,24,9,20,32,60,275,S275,Zone 1,0.65,2.18,3.07,164.65,97.86,89.82,88.19
6122,office,10,4.0,144,64,55,60,50,460,S460,Zone 0,0.83,3.52,5.41,8433.45,8.54,100.0,99.73
6123,commercial,3,4.0,24,9,24,45,90,275,S275,Zone 2,0.71,4.62,6.0,184.94,127.53,93.98,82.11
6124,office,8,4.5,60,25,24,32,70,235,S235,Zone 1,1.64,2.59,4.28,208395.9,76.84,100.0,94.44
6125,office,4,4.5,60,25,28,40,90,275,S275,Zone 3,0.63,2.94,5.03,894.68,62.91,100.0,71.36
6126,residential,10,3.0,144,64,36,40,50,275,S275,Zone 2,1.15,2.1,3.06,12235.18,18.32,100.0,85.31
6127,commercial,5,4.5,40,16,30,60,60,420,S420,Zone 1,1.05,4.73,6.94,1523.09,73.18,100.0,94.88
6128,office,5,4.0,84,36,36,36,35,355,S355,Zone 1,0.62,3.49,5.91,2857.4,34.65,100.0,86.86
6129,industrial,1,6.0,24,9,14,14,30,235,S235,Zone 3,1.29,8.81,7.22,1627.15,951.15,43.46,55.47
6130,residential,2,2.7,24,9,14,60,50,275,S275,Zone 4,0.29,2.4,3.64,96.47,360.99,100.0,47.41
6131,industrial,1,4.5,24,9,18,20,80,420,S420,Zone 3,0.69,8.76,7.75,105.5,498.8,57.55,65.58
6132,office,25,4.0,220,100,30,30,25,235,S235,Zone 4,0.63,3.31,4.35,10097445.15,45.23,100.0,79.29
6133,commercial,3,4.0,24,9,18,36,30,420,S420,Zone 1,0.73,4.64,6.99,781.63,309.14,52.66,84.89
6134,residential,2,3.3,24,9,14,28,40,420,S420,Zone 1,0.65,1.94,3.03,99.09,268.86,56.09,87.15
6135,commercial,5,4.5,60,25,24,30,70,420,S420,Zone 3,0.66,4.21,5.01,8781.05,118.56,92.49,77.9
6136,industrial,1,5.0,24,9,12,14,20,355,S355,Zone 2,0.53,7.77,7.54,563.56,1338.05,42.49,72.67
6137,residential,5,3.0,40,16,32,32,90,420,S420,Zone 4,0.32,1.66,3.49,612.14,24.2,100.0,57.78
6138,residential,4,3.0,60,25,30,45,70,420,S420,Zone 2,0.77,2.04,4.78,104.44,41.89,100.0,84.23
6139,residential,8,3.3,60,25,22,22,70,235,S235,Zone 3,0.64,2.5,4.12,69090.71,97.85,94.96,76.97
6140,office,4,3.5,60,25,24,45,20,275,S275,Zone 0,1.18,3.33,5.09,595.79,107.32,86.8,87.31
6141,office,8,3.5,112,49,30,50,70,275,S275,Zone 0,0.7,3.37,5.09,2318.92,49.17,100.0,99.81
6142,residential,10,3.0,112,49,45,60,25,275,S275,Zone 1,0.38,2.38,3.75,1529.19,11.15,100.0,84.13
6143,office,15,4.5,220,100,45,60,60,420,S420,Zone 1,1.26,3.91,5.44,108780.77,15.54,100.0,98.41
6144,office,8,4.0,84,36,40,50,35,460,S460,Zone 1,1.35,3.61,4.57,14608.19,22.34,100.0,91.4
6145,industrial,1,6.0,24,9,20,24,70,275,S275,Zone 3,0.53,8.1,6.62,81.88,324.76,62.25,62.38
6146,residential,3,3.0,40,16,10,40,40,460,S460,Zone 2,0.66,1.83,3.92,334.27,995.34,50.64,79.0
6147,office,25,3.5,220,100,40,60,90,275,S275,Zone 2,0.87,3.41,5.32,209121.1,21.38,100.0,96.72
6148,commercial,4,3.5,60,25,26,30,80,460,S460,Zone 4,0.42,4.88,6.91,488.5,115.0,99.25,55.84
6149,residential,5,2.7,40,16,32,36,45,355,S355,Zone 1,0.77,2.15,4.41,714.29,32.15,100.0,86.97
6150,commercial,1,4.0,24,9,14,50,90,275,S275,Zone 2,0.47,4.94,5.71,162.61,644.36,97.3,82.11
6151,commercial,2,3.5,24,9,22,60,25,275,S275,Zone 2,0.39,4.17,5.29,23.3,139.54,100.0,71.96
6152,residential,2,2.7,40,16,12,18,30,460,S460,Zone 1,0.65,2.45,3.25,189.37,541.6,47.36,85.85
6153,industrial,1,6.0,24,9,18,32,25,355,S355,Zone 2,0.77,8.83,7.84,110.67,448.65,55.08,73.69
6154,office,10,4.0,112,49,40,45,35,355,S355,Zone 1,0.84,3.28,5.74,34969.02,23.34,100.0,89.43
6155,commercial,2,4.5,40,16,18,26,90,460,S460,Zone 1,0.68,4.66,6.34,233.45,332.86,58.82,96.05
